iter	MultiClass
339	0.008838227123
340	0.008811510462
341	0.008800326916
342	0.008766889291
343	0.008739578865
344	0.008703560305
345	0.008672321135
346	0.00864912846
347	0.008615582982
348	0.008566723844
349	0.008520253706
350	0.008500422869
351	0.008456463602
352	0.008399328175
353	0.008346170839
354	0.00829174099
355	0.00828176348
356	0.008256885628
357	0.008229845772
358	0.00820616208
359	0.008184918904
360	0.008158872798
361	0.008135571471
362	0.0081151297
363	0.008049003095
364	0.007999240044
365	0.007971183551
366	0.007935076551
367	0.007914129293
368	0.007870033937
369	0.00784474268
370	0.007824058423
371	0.007799177834
372	0.007769908713
373	0.007742435038
374	0.007722320958
375	0.007689893942
376	0.007652937474
377	0.007638148998
378	0.007608264008
379	0.007569640846
380	0.007536420219
381	0.007500770847
382	0.007463082539
383	0.007445857116
384	0.007417688086
385	0.007390236243
386	0.007372119678
387	0.007336936811
388	0.007292456701
389	0.007265251503
390	0.007223372094
391	0.007202058843
392	0.007143020065
393	0.007121936139
394	0.007103707774
395	0.007079766338
396	0.007066061357
397	0.007027488016
398	0.007006843576
399	0.006988552497
400	0.006974173295
401	0.006957264823
402	0.006937276149
403	0.006908679198
404	0.006877376034
405	0.006859862308
406	0.006852191373
407	0.006824961705
408	0.006797396052
409	0.00676688823
410	0.006737575117
411	0.006707442056
412	0.0066834987
413	0.006656744669
414	0.006634646733
415	0.006607067626
416	0.006581380806
417	0.006553599168
418	0.00653529561
419	0.006515091091
420	0.006487957821
421	0.006461481169
422	0.0064537348
423	0.006429560432
424	0.006410349157
425	0.00639155319
426	0.00637145983
427	0.006328525093
428	0.006309692017
429	0.006286052063
430	0.00626304233
431	0.006252586872
432	0.006219886583
433	0.006198134229
434	0.006191800999
435	0.006173861552
436	0.006157120531
437	0.006140791539
438	0.006121299571
439	0.006113830103
440	0.006092088581
441	0.006084460135
442	0.006072106408
443	0.006059837825
444	0.006044677777
445	0.006026593709
446	0.006015433915
447	0.005993753039
448	0.005976246473
449	0.005963008849
450	0.005954243404
451	0.005934678674
452	0.005915381695
453	0.005891161644
454	0.00586041689
455	0.005833760731
456	0.005825119502
457	0.005813799307
458	0.005797936162
459	0.005781858066
460	0.005768261695
461	0.005746827111
462	0.00574194855
463	0.00572327154
464	0.005703268281
465	0.005691453265
466	0.005674222173
467	0.00566530144
468	0.005651199763
469	0.005641324408
470	0.005622771864
471	0.00561081811
472	0.005599387072
473	0.00557479473
474	0.00556185794
475	0.00554859032
476	0.005539773552
477	0.005510238531
478	0.005494420582
479	0.005471812535
480	0.00545868192
481	0.005441505578
482	0.005425176986
483	0.005417878763
484	0.005405001091
485	0.005386431498
486	0.005376999423
487	0.005371626128
488	0.005356558975
489	0.005337594824
490	0.00532584522
491	0.005310638343
492	0.0052893355
493	0.005273834337
494	0.00526627083
495	0.005256026347
496	0.005241703248
497	0.005227632132
498	0.005214606726
499	0.005206792365
500	0.005196742586
501	0.005175331887
502	0.005162653103
503	0.005148663146
504	0.005127919789
505	0.005110700176
506	0.005087073145
507	0.005075593338
508	0.005067484192
509	0.005051061336
510	0.005042026878
511	0.005036518927
512	0.00503265101
513	0.005024469274
514	0.005009311419
515	0.00499502878
516	0.004988443766
517	0.004978545972
518	0.004964688556
519	0.004937000365
520	0.004921566636
521	0.004910094144
522	0.004899315376
523	0.004885954311
524	0.004873311235
525	0.004864927569
526	0.004855280932
527	0.004849877158
528	0.00483364108
529	0.004829762957
530	0.004811568364
531	0.004794581475
532	0.004782722795
533	0.004759622329
534	0.00474806929
535	0.004735998218
536	0.004719177808
537	0.004707486406
538	0.004675022411
539	0.004662579843
540	0.004648166595
541	0.00463906555
542	0.004624848863
543	0.004610529332
544	0.004593189719
545	0.004578714803
546	0.004564036627
547	0.004553926315
548	0.004540172979
549	0.004533842044
550	0.004524172415
551	0.004512810789
552	0.004504767234
553	0.004487202857
554	0.004481799375
555	0.004472896396
556	0.004460226913
557	0.004451381565
558	0.004436190993
559	0.004425296358
560	0.004413252672
561	0.004406463351
562	0.004391297741
563	0.004382878325
564	0.004362434335
565	0.004356883968
566	0.004337496695
567	0.004330218577
568	0.004323255838
569	0.004310810381
570	0.004297498672
571	0.004281998235
572	0.004272808152
573	0.004267270777
574	0.004262952816
575	0.004250357718
576	0.004243139827
577	0.004230711256
578	0.004227017559
579	0.004220497354
580	0.004210141067
581	0.004193087809
582	0.004188865517
583	0.004166584514
584	0.004159448925
585	0.004142603249
586	0.004136237927
587	0.004130950088
588	0.004123077573
589	0.004105984093
590	0.004097600516
591	0.004091350817
592	0.004080277127
593	0.004066066491
594	0.004059338582
595	0.004047802003
596	0.004040596693
597	0.004025401783
598	0.004016527032
599	0.003993323705
600	0.003965930742
601	0.00395429515
602	0.003939750203
603	0.003927817183
604	0.003914723271
605	0.003906441132
606	0.0039003605
607	0.003894352183
608	0.003883462769
609	0.00387697441
610	0.003865441203
611	0.003858609519
612	0.00385230369
613	0.003844195204
614	0.003836092351
615	0.003831247008
616	0.003821489991
617	0.003811347039
618	0.003803707433
619	0.003795769819
620	0.003784920993
621	0.003781288496
622	0.003776520886
623	0.003771408577
624	0.003766475825
625	0.003759713168
626	0.003753155738
627	0.00374600348
628	0.003736459717
629	0.003730836867
630	0.003719899487
631	0.003710095428
632	0.003701185198
633	0.003695205513
634	0.003688676997
635	0.003683321335
636	0.003678630265
637	0.003670214129
638	0.00366207668
639	0.003647195798
640	0.003641956354
641	0.003636197283
642	0.003629942072
643	0.003622137958
644	0.003616087306
645	0.003598024973
646	0.003587757192
647	0.003582152157
648	0.003575530703
649	0.00356771785
650	0.003561960404
651	0.003548300292
652	0.003541842814
653	0.003523686781
654	0.003519143592
655	0.003516818294
656	0.003500801664
657	0.003491630031
658	0.003483154564
659	0.003470457518
660	0.003465453197
661	0.00346362001
662	0.003461061795
663	0.00345315741
664	0.003443661837
665	0.003436256348
666	0.003422562924
667	0.003415176362
668	0.00341133354
669	0.003403696339
670	0.00340171271
671	0.00339561976
672	0.003390323656
673	0.003383221008
674	0.00337761549
675	0.003374749592
676	0.003365191195
677	0.003363222495
678	0.003352672572
679	0.003344973415
680	0.003339716464
681	0.003332156466
682	0.003322929387
683	0.003320125949
684	0.003316942424
685	0.003313223047
686	0.003309172178
687	0.003303622186
688	0.003298226208
689	0.003295415562
690	0.003293081072
691	0.003286808016
692	0.003281767827
693	0.00327196982
694	0.003264802699
695	0.003260617643
696	0.003252782971
697	0.003248103333
698	0.00323490565
699	0.003228670385
700	0.0032217433
701	0.003218385753
702	0.003212981015
703	0.003206681813
704	0.003197259973
705	0.003187304815
706	0.003184022991
707	0.003179107322
708	0.003173450937
709	0.003167332938
710	0.003161092949
711	0.003154291128
712	0.0031487369
713	0.003146101122
714	0.00314105243
715	0.003135566527
716	0.003130766071
717	0.003127524342
718	0.003125228235
719	0.0031210306
720	0.003117676569
721	0.003110039008
722	0.003103461516
723	0.003098263458
724	0.003094126855
725	0.003086228246
726	0.003081610487
727	0.003077553639
728	0.003069911885
729	0.003064844273
730	0.003058602506
731	0.003052547396
732	0.003045219903
733	0.003040683077
734	0.003035695859
735	0.003031940977
736	0.003026090308
737	0.003019144335
738	0.003017337978
739	0.003013000652
740	0.003003390005
741	0.003000330551
742	0.002996661012
743	0.00299325848
744	0.002987041739
745	0.002980418773
746	0.002977381652
747	0.002971391354
748	0.002964924501
749	0.002959936454
750	0.002956362536
751	0.002944112852
752	0.002938359136
753	0.002926466551
754	0.00292222865
755	0.002914395772
756	0.002909723584
757	0.002905180957
758	0.002902937384
759	0.002896287684
760	0.002891433391
761	0.002884225104
762	0.002880720979
763	0.00287339135
764	0.002867957723
765	0.002864454835
766	0.002861354173
767	0.002856230032
768	0.002851813313
769	0.002848983349
770	0.002846403381
771	0.002839983331
772	0.002830735077
773	0.002827842351
774	0.002824364723
775	0.002820270722
776	0.002818520781
777	0.002816117306
778	0.002814595169
779	0.002810917174
780	0.0028023982
781	0.002798479535
782	0.002794298716
783	0.002788509955
784	0.002785569242
785	0.002782144683
786	0.002779804041
787	0.002776828467
788	0.002767901415
789	0.002761027899
790	0.002754589846
791	0.00274929111
792	0.002745947056
793	0.002737577239
794	0.002733625144
795	0.002731092418
796	0.002726199852
797	0.002723272841
798	0.002718176026
799	0.002712480492
800	0.002708714862
801	0.002704896068
802	0.002702259662
803	0.002699930807
804	0.002695782974
805	0.002694351163
806	0.002690897835
807	0.002688472511
808	0.002684009374
809	0.002680923427
810	0.00267597111
811	0.002671117033
812	0.002667158992
813	0.002660473337
814	0.002654858572
815	0.002650094394
816	0.002648817201
817	0.002643855983
818	0.002640020701
819	0.002637981664
820	0.002634909672
821	0.002632797491
822	0.002630551238
823	0.002622673367
824	0.002620403729
825	0.002615856907
826	0.0026130051
827	0.002609310177
828	0.00260590042
829	0.002602145538
830	0.002599487407
831	0.002596719977
832	0.00259394272
833	0.002590645677
834	0.002583105061
835	0.00258085637
836	0.002577196182
837	0.002573809255
838	0.002570287831
839	0.0025681012
840	0.002564443377
841	0.002559599732
842	0.00255728499
843	0.00255443735
844	0.00255228125
845	0.002551041026
846	0.002549435048
847	0.002545659618
848	0.002540738658
849	0.0025364683
850	0.002532664157
851	0.002528444735
852	0.002524593368
853	0.002523693939
854	0.002521172008
855	0.002518569973
856	0.002516956453
857	0.002512279742
858	0.002510893666
859	0.002509731263
860	0.002506711798
861	0.002501374425
862	0.002495029204
863	0.002484842566
864	0.002480777276
865	0.002476610869
866	0.002474116064
867	0.002465129371
868	0.002463512728
869	0.002459254595
870	0.002458027733
871	0.002456272401
872	0.002450089941
873	0.002447055813
874	0.002441299647
875	0.002438592773
876	0.00243594111
877	0.002434066558
878	0.00243185789
879	0.002428990315
880	0.002426816504
881	0.002424312102
882	0.002420705443
883	0.00241362584
884	0.002404971257
885	0.002399540057
886	0.002396794907
887	0.00239275605
888	0.002388822511
889	0.002386305251
890	0.002384171279
891	0.002380994201
892	0.00237816265
893	0.002374864549
894	0.002367259303
895	0.002366216576
896	0.002363624765
897	0.002359615122
898	0.002356898774
899	0.002354042414
900	0.002347250962
901	0.00234511585
902	0.002338821569
903	0.002336175969
904	0.002332874466
905	0.002328202959
906	0.002326154045
907	0.002324072302
908	0.002320456981
909	0.002318104434
910	0.00231406183
911	0.002312221977
912	0.002309399981
913	0.002305487141
914	0.002303647891
915	0.002301714562
916	0.002295741915
917	0.002290575649
918	0.002287075119
919	0.002284622045
920	0.002283824367
921	0.002282548988
922	0.002281469899
923	0.00227962372
924	0.002276310626
925	0.002270213995
926	0.002268340034
927	0.002266097697
928	0.002264114484
929	0.002262765604
930	0.002260382361
931	0.002256218547
932	0.002252263022
933	0.00224838314
934	0.002246686148
935	0.00224440319
936	0.002242223492
937	0.002240076623
938	0.002234816222
939	0.002232496532
940	0.002230436202
941	0.002228073369
942	0.002227169144
943	0.002222279704
944	0.002219492799
945	0.002217604609
946	0.002214519491
947	0.002209304342
948	0.00220659196
949	0.002202701651
950	0.002199176574
951	0.002196659237
952	0.002195172207
953	0.002190743394
954	0.002188364061
955	0.002184254251
956	0.002179054733
957	0.002175459519
958	0.002170949297
959	0.002168326263
960	0.00216380762
961	0.002161866589
962	0.002159809882
963	0.002158059297
964	0.002155966366
965	0.00215492992
966	0.002151772313
967	0.002150107856
968	0.002146282799
969	0.002143729978
970	0.002141358087
971	0.0021376492
972	0.00213582981
973	0.002131013184
974	0.002128674394
975	0.002126307191
976	0.002124261233
977	0.002121275966
978	0.002118334037
979	0.002117349775
980	0.002114062837
981	0.002111141055
982	0.002107341552
983	0.002105350425
984	0.002102665692
985	0.002098993725
986	0.00209631747
987	0.002090443851
988	0.002088230221
989	0.002086560472
990	0.002083515827
991	0.002078955583
992	0.002074215661
993	0.002072272219
994	0.002069835782
995	0.002066596809
996	0.002063526855
997	0.002061348822
998	0.00205959881
999	0.002058359798
